Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
1:12:891;None;None;X=14.255 Y=6.646 Z=-69.220;P=46.092926 Y=136.138962 R=15.763459;X=41.823 Y=-26.261 Z=-63.504;P=-20.449606 Y=-11.101846 R=-108.644508;X=21.447 Y=-2.010 Z=-3.669;P=-55.006729 Y=-26.154882 R=11.385920;3;4;X=22.166 Y=-1.607 Z=-4.508;X=0.438 Y=-0.382 Z=-0.814
1:13:411;None;None;X=26.017 Y=7.243 Z=-65.535;P=37.793270 Y=119.923401 R=13.430326;X=35.702 Y=-21.057 Z=-53.269;P=-6.696338 Y=-3.916702 R=-111.943718;X=26.145 Y=4.070 Z=-3.118;P=-52.964863 Y=-37.276257 R=20.361120;3;4;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
1:13:923;None;None;X=18.215 Y=5.475 Z=-64.823;P=37.379883 Y=142.005081 R=14.670096;X=44.798 Y=-25.164 Z=-50.199;P=6.547289 Y=10.967674 R=-80.541245;X=16.684 Y=-1.060 Z=-3.941;P=-57.991146 Y=-10.431169 R=8.323217;3;4;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
1:14:421;None;None;X=8.650 Y=10.015 Z=-66.485;P=38.571918 Y=166.940598 R=22.186546;X=38.045 Y=-18.035 Z=-58.407;P=-4.307629 Y=14.437572 R=-116.631538;X=10.592 Y=-0.896 Z=-5.536;P=-64.828735 Y=7.867245 R=-2.936707;3;4;X=10.649 Y=-0.485 Z=-6.349;X=0.302 Y=-0.013 Z=-0.953
1:14:921;None;None;X=5.993 Y=14.088 Z=-66.036;P=23.359888 Y=155.531387 R=27.192764;X=15.274 Y=-8.791 Z=-74.563;P=-46.743118 Y=18.961954 R=-109.219810;X=4.508 Y=10.385 Z=-0.836;P=-46.533806 Y=11.862083 R=0.059475;3;4;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
1:15:391;None;None;X=0.835 Y=21.767 Z=-70.413;P=34.358994 Y=163.317902 R=3.596016;X=15.274 Y=-8.791 Z=-74.563;P=-46.743118 Y=18.961954 R=-109.219810;X=-4.656 Y=18.689 Z=6.316;P=-9.997067 Y=9.290269 R=3.389794;3;4;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
1:15:891;None;None;X=9.257 Y=27.336 Z=-63.660;P=16.717291 Y=162.346283 R=19.723547;X=16.980 Y=-1.553 Z=-63.353;P=-28.379837 Y=-0.100466 R=-136.904663;X=-6.253 Y=20.383 Z=1.145;P=-38.518887 Y=3.914670 R=3.650499;3;4;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
1:16:396;None;None;X=17.984 Y=25.965 Z=-53.900;P=4.620677 Y=169.766617 R=39.445339;X=26.685 Y=5.930 Z=-48.292;P=-5.604416 Y=7.553354 R=154.253616;X=-2.497 Y=17.682 Z=-2.152;P=-53.090324 Y=-4.506442 R=8.740857;3;4;X=-1.878 Y=18.122 Z=-3.032;X=0.563 Y=-0.118 Z=-0.818
1:16:928;None;None;X=25.233 Y=20.987 Z=-33.423;P=-25.529470 Y=159.128204 R=62.040482;X=34.766 Y=4.680 Z=-29.737;P=20.541498 Y=1.355011 R=104.514526;X=-4.284 Y=16.412 Z=0.647;P=-43.005276 Y=-5.689549 R=8.885290;3;4;X=-3.616 Y=16.877 Z=0.054;X=0.725 Y=-0.098 Z=-0.682
1:17:428;None;None;X=24.840 Y=22.057 Z=-31.609;P=-28.274544 Y=156.821701 R=66.310181;X=32.688 Y=5.221 Z=-26.482;P=26.607567 Y=0.941876 R=103.038628;X=-6.323 Y=17.706 Z=1.642;P=-38.825134 Y=-5.801182 R=6.806740;3;4;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
1:17:898;None;None;X=23.642 Y=22.201 Z=-29.678;P=-28.759569 Y=155.379990 R=67.653084;X=31.819 Y=5.543 Z=-21.965;P=32.336411 Y=0.559350 R=105.508797;X=-8.758 Y=18.352 Z=2.465;P=-33.819057 Y=-7.726175 R=7.611427;3;4;X=-7.794 Y=18.678 Z=1.820;X=0.806 Y=-0.098 Z=-0.584
1:18:408;None;None;X=30.720 Y=19.236 Z=-30.819;P=-22.320545 Y=153.113480 R=71.025566;X=30.765 Y=6.173 Z=-22.087;P=32.928158 Y=5.097775 R=110.278549;X=-8.195 Y=18.766 Z=2.704;P=-33.833683 Y=-8.630260 R=7.217111;3;4;X=-7.358 Y=18.892 Z=1.971;X=0.811 Y=-0.108 Z=-0.576
