Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
2:13:481;None;None;X=-60.768 Y=-216.625 Z=-36.982;P=4.343269 Y=-124.289871 R=-29.053379;X=-63.023 Y=-213.720 Z=-35.878;P=-10.170697 Y=45.046070 R=150.747482;X=-77.929 Y=-243.013 Z=6.131;P=-41.182941 Y=59.724552 R=-0.140171;0;0;X=-76.977 Y=-243.351 Z=5.337;X=0.337 Y=0.565 Z=-0.753
2:13:981;None;None;X=-59.420 Y=-206.585 Z=-51.629;P=29.344725 Y=-119.153435 R=-24.830492;X=-50.303 Y=-214.584 Z=-52.957;P=-30.707661 Y=34.490150 R=168.402374;X=-74.582 Y=-235.349 Z=3.441;P=-39.667023 Y=58.869862 R=-0.042633;0;0;X=-74.270 Y=-236.085 Z=2.710;X=0.325 Y=0.457 Z=-0.828
2:14:482;None;None;X=-58.869 Y=-209.828 Z=-52.405;P=30.426880 Y=-125.444420 R=-22.631855;X=-53.074 Y=-218.364 Z=-53.725;P=-31.373058 Y=40.091171 R=166.154892;X=-73.301 Y=-236.662 Z=0.696;P=-56.109493 Y=57.966454 R=-3.205022;0;0;X=-73.179 Y=-235.841 Z=-0.345;X=0.289 Y=0.386 Z=-0.876
2:14:982;None;None;X=-55.912 Y=-213.362 Z=-68.077;P=35.663025 Y=-128.455246 R=-31.018879;X=-54.175 Y=-215.140 Z=-70.217;P=-44.211304 Y=51.319256 R=152.617432;X=-71.940 Y=-232.135 Z=-13.664;P=-53.338646 Y=54.392532 R=1.559398;0;0;X=-71.293 Y=-232.400 Z=-12.604;X=0.266 Y=0.327 Z=-0.907
2:15:495;None;None;X=-60.853 Y=-215.784 Z=-90.054;P=40.565147 Y=-117.521461 R=-12.588942;X=-53.114 Y=-228.680 Z=-91.219;P=-49.782402 Y=34.417667 R=179.519714;X=-69.385 Y=-232.138 Z=-33.529;P=-69.171371 Y=47.996193 R=1.642689;0;0;X=-69.440 Y=-232.584 Z=-32.070;X=0.248 Y=0.243 Z=-0.938
2:15:992;None;None;X=-55.235 Y=-216.571 Z=-112.264;P=50.430126 Y=-156.119873 R=-37.743595;X=-55.582 Y=-217.363 Z=-110.742;P=-52.890373 Y=61.383411 R=165.826096;X=-69.700 Y=-226.885 Z=-51.328;P=-62.228157 Y=44.785969 R=5.760152;0;0;X=-69.458 Y=-227.266 Z=-51.245;X=0.252 Y=0.192 Z=-0.949
2:16:492;None;None;X=-62.029 Y=-218.631 Z=-101.167;P=44.807919 Y=-157.152740 R=-59.885345;X=-60.028 Y=-226.017 Z=-100.698;P=-50.053650 Y=51.550381 R=120.106285;X=-70.203 Y=-226.626 Z=-40.952;P=-62.328300 Y=52.064629 R=-1.314112;0;0;X=-69.472 Y=-226.135 Z=-45.296;X=0.254 Y=0.199 Z=-0.947
2:16:992;None;None;X=-94.010 Y=-224.714 Z=-71.961;P=63.077053 Y=-89.950562 R=-33.755966;X=-71.198 Y=-253.897 Z=-67.383;P=-51.642052 Y=167.267258 R=-116.137665;X=-77.954 Y=-244.270 Z=-1.820;P=-41.327293 Y=57.620110 R=-0.803526;0;0;X=-75.703 Y=-241.556 Z=-6.021;X=0.359 Y=0.572 Z=-0.738
2:17:490;None;None;X=-85.507 Y=-229.744 Z=-58.399;P=52.414532 Y=-112.267372 R=-49.400639;X=-60.694 Y=-269.503 Z=-61.003;P=-56.294567 Y=23.804943 R=151.094513;X=-80.819 Y=-252.305 Z=7.751;P=-38.877506 Y=59.031834 R=-1.013457;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
2:17:992;None;None;X=-77.472 Y=-221.445 Z=-52.222;P=36.745850 Y=-107.320343 R=-28.697718;X=-60.526 Y=-244.887 Z=-55.405;P=-37.922993 Y=33.191448 R=159.558441;X=-78.026 Y=-249.249 Z=5.619;P=-44.137081 Y=54.434887 R=-2.285245;0;0;X=-77.077 Y=-249.255 Z=5.177;X=0.366 Y=0.534 Z=-0.763
